,Bostezo,perCLOS,IndicadorE,IndBostezo,Clase,ClaseTabla
988,0.1,0.8814690589772483,0,0.0,0,0
989,0.1,1.0,0,0.0,0,0
990,0.1,0.9604896863257494,0,0.0,0,0
996,0.1,0.6153195089871966,1,0.5,1,1
997,0.1,0.9435463393247977,0,0.0,0,0
1002,0.1,0.8814690589772483,0,0.0,0,0
1003,0.1,0.9435463393247977,0,0.0,0,0
1008,0.1,0.7758091953129459,1,0.5,0,1
1009,0.1,0.5927525423138976,1,0.5,1,1
1010,0.1,0.9604896863257494,0,0.0,0,0
1011,0.1,1.0,0,0.0,0,0
1012,0.1,1.0,0,0.0,0,0
1013,0.1,0.9604896863257494,0,0.0,0,0
1014,0.1,0.8306390179743929,0,0.0,0,0
1015,0.1,0.8322628559881482,0,0.0,0,0
1016,0.1,0.7911287043001425,0,0.0,0,0
1017,0.1,0.9015025899510697,0,0.0,0,0
1018,0.1,0.3465515192269369,1,0.5,1,1
1019,0.1,0.5321416079254626,1,0.5,1,1
1020,0.1,1.0,0,0.0,0,0
1021,0.1,1.0,0,0.0,0,0
1022,0.1,0.8419587453029976,0,0.0,0,0
1023,0.1,1.0,0,0.0,0,0
1024,0.1,0.5040360256505471,1,0.5,1,1
1025,0.1,0.7927525423138977,0,0.0,0,0
1026,0.1,0.9604896863257494,0,0.0,0,0
1027,0.1,0.5015025899510696,1,0.5,1,1
1028,0.1,0.7855050846277953,1,0.5,0,1
1036,0.1,0.7516183906258919,1,0.5,0,1
1037,0.1,0.8224819626025685,0,0.0,0,0
1060,0.1,0.5040360256505471,1,0.5,1,1
1061,0.1,0.6322628559881482,1,0.5,1,1
1062,0.1,1.0,0,0.0,0,0
1063,0.1,0.7337654459392178,1,0.5,0,1
1064,0.1,0.8450489292758672,0,0.0,0,0
1065,0.1,1.0,0,0.0,0,0
1066,0.1,0.9604896863257494,0,0.0,0,0
1067,0.1,0.7490849549264144,1,0.5,0,1
1068,0.1,0.34354633932479767,1,0.5,1,1
1069,0.1,0.8153195089871964,0,0.0,0,0
1070,0.1,0.9435463393247977,0,0.0,0,0
1071,0.1,1.0,0,0.0,0,0
1072,0.1,1.0,0,0.0,0,0
